date,close,adj close,dividends,stock splits,currency
2020-01-14,78.62000274658203,78.62000274658203,0.0,0.0,EUR
2020-01-15,78.56999969482422,78.56999969482422,0.0,0.0,EUR
2020-01-16,78.87000274658203,78.87000274658203,0.0,0.0,EUR
2020-01-17,79.54000091552734,79.54000091552734,0.0,0.0,EUR
2020-01-20,79.52999877929688,79.52999877929688,0.0,0.0,EUR
2020-01-21,79.25,79.25,0.0,0.0,EUR
2020-01-22,79.52999877929688,79.52999877929688,0.0,0.0,EUR
2020-01-23,79.12999725341797,79.12999725341797,0.0,0.0,EUR
2020-01-24,79.12999725341797,79.12999725341797,0.0,0.0,EUR
2020-01-27,77.62999725341797,77.62999725341797,0.0,0.0,EUR
2020-01-28,78.5,78.5,0.0,0.0,EUR
2020-01-29,78.5,78.5,0.0,0.0,EUR
2020-01-30,77.7300033569336,77.7300033569336,0.0,0.0,EUR
2020-01-31,76.81999969482422,76.81999969482422,0.0,0.0,EUR
2020-02-03,77.47000122070312,77.47000122070312,0.0,0.0,EUR
2020-02-04,78.7699966430664,78.7699966430664,0.0,0.0,EUR
2020-02-05,79.5199966430664,79.5199966430664,0.0,0.0,EUR
2020-02-06,80.12999725341797,80.12999725341797,0.0,0.0,EUR
2020-02-07,79.88999938964844,79.88999938964844,0.0,0.0,EUR
2020-02-10,80.13999938964844,80.13999938964844,0.0,0.0,EUR
2020-02-11,81.02999877929688,81.02999877929688,0.0,0.0,EUR
2020-02-12,81.3499984741211,81.3499984741211,0.0,0.0,EUR
2020-02-13,81.47000122070312,81.47000122070312,0.0,0.0,EUR
2020-02-14,81.55000305175781,81.55000305175781,0.0,0.0,EUR
2020-02-17,81.83999633789062,81.83999633789062,0.0,0.0,EUR
2020-02-18,81.2699966430664,81.2699966430664,0.0,0.0,EUR
2020-02-19,82.05000305175781,82.05000305175781,0.0,0.0,EUR
2020-02-20,81.4000015258789,81.4000015258789,0.0,0.0,EUR
2020-02-21,80.55999755859375,80.55999755859375,0.0,0.0,EUR
2020-02-24,77.94999694824219,77.94999694824219,0.0,0.0,EUR
2020-02-25,76.70999908447266,76.70999908447266,0.0,0.0,EUR
2020-02-26,76.63999938964844,76.63999938964844,0.0,0.0,EUR
2020-02-27,73.44999694824219,73.44999694824219,0.0,0.0,EUR
2020-02-28,70.23999786376953,70.23999786376953,0.0,0.0,EUR
2020-03-02,71.31999969482422,71.31999969482422,0.0,0.0,EUR
2020-03-03,71.87999725341797,71.87999725341797,0.0,0.0,EUR
2020-03-04,72.5999984741211,72.5999984741211,0.0,0.0,EUR
2020-03-05,72.3499984741211,72.3499984741211,0.0,0.0,EUR
2020-03-06,68.91999816894531,68.91999816894531,0.0,0.0,EUR
2020-03-09,64.61000061035156,64.61000061035156,0.0,0.0,EUR
2020-03-10,64.58999633789062,64.58999633789062,0.0,0.0,EUR
2020-03-11,64.6500015258789,64.6500015258789,0.0,0.0,EUR
2020-03-12,59.630001068115234,59.630001068115234,0.0,0.0,EUR
2020-03-13,59.349998474121094,59.349998474121094,0.0,0.0,EUR
2020-03-16,58.22999954223633,58.22999954223633,0.0,0.0,EUR
2020-03-17,58.90999984741211,58.90999984741211,0.0,0.0,EUR
2020-03-18,56.52000045776367,56.52000045776367,0.0,0.0,EUR
2020-03-19,57.91999816894531,57.91999816894531,0.0,0.0,EUR
2020-03-20,58.099998474121094,58.099998474121094,0.0,0.0,EUR
2020-03-23,55.029998779296875,55.029998779296875,0.0,0.0,EUR
2020-03-24,59.25,59.25,0.0,0.0,EUR
2020-03-25,60.880001068115234,60.880001068115234,0.0,0.0,EUR
2020-03-26,61.900001525878906,61.900001525878906,0.0,0.0,EUR
2020-03-27,60.099998474121094,60.099998474121094,0.0,0.0,EUR
2020-03-30,61.0,61.0,0.0,0.0,EUR
2020-03-31,62.439998626708984,62.439998626708984,0.0,0.0,EUR
2020-04-01,59.97999954223633,59.97999954223633,0.0,0.0,EUR
2020-04-02,60.349998474121094,60.349998474121094,0.0,0.0,EUR
2020-04-03,60.20000076293945,60.20000076293945,0.0,0.0,EUR
2020-04-06,62.900001525878906,62.900001525878906,0.0,0.0,EUR
2020-04-07,64.72000122070312,64.72000122070312,0.0,0.0,EUR
2020-04-08,64.58999633789062,64.58999633789062,0.0,0.0,EUR
2020-04-09,65.79000091552734,65.79000091552734,0.0,0.0,EUR
2020-04-14,66.26000213623047,66.26000213623047,0.0,0.0,EUR
2020-04-15,65.16000366210938,65.16000366210938,0.0,0.0,EUR
2020-04-16,66.08999633789062,66.08999633789062,0.0,0.0,EUR
2020-04-17,66.7699966430664,66.7699966430664,0.0,0.0,EUR
2020-04-20,67.36000061035156,67.36000061035156,0.0,0.0,EUR
2020-04-21,64.70999908447266,64.70999908447266,0.0,0.0,EUR
2020-04-22,66.23999786376953,66.23999786376953,0.0,0.0,EUR
2020-04-23,67.2300033569336,67.2300033569336,0.0,0.0,EUR
2020-04-24,66.43000030517578,66.43000030517578,0.0,0.0,EUR
2020-04-27,67.83999633789062,67.83999633789062,0.0,0.0,EUR
2020-04-28,68.30000305175781,68.30000305175781,0.0,0.0,EUR
2020-04-29,69.62000274658203,69.62000274658203,0.0,0.0,EUR
2020-04-30,68.37999725341797,68.37999725341797,0.0,0.0,EUR
2020-05-04,66.16000366210938,66.16000366210938,0.0,0.0,EUR
2020-05-05,68.18000030517578,68.18000030517578,0.0,0.0,EUR
2020-05-06,67.91000366210938,67.91000366210938,0.0,0.0,EUR
2020-05-07,68.55000305175781,68.55000305175781,0.0,0.0,EUR
2020-05-08,69.08999633789062,69.08999633789062,0.0,0.0,EUR
2020-05-11,69.22000122070312,69.22000122070312,0.0,0.0,EUR
2020-05-12,69.26000213623047,69.26000213623047,0.0,0.0,EUR
2020-05-13,67.73999786376953,67.73999786376953,0.0,0.0,EUR
2020-05-14,66.86000061035156,66.86000061035156,0.0,0.0,EUR
2020-05-15,67.30000305175781,67.30000305175781,0.0,0.0,EUR
2020-05-18,69.69999694824219,69.69999694824219,0.0,0.0,EUR
2020-05-19,69.48999786376953,69.48999786376953,0.0,0.0,EUR
2020-05-20,69.7300033569336,69.7300033569336,0.0,0.0,EUR
2020-05-21,68.9000015258789,68.9000015258789,0.0,0.0,EUR
2020-05-22,69.08999633789062,69.08999633789062,0.0,0.0,EUR
2020-05-25,70.29000091552734,70.29000091552734,0.0,0.0,EUR
2020-05-26,70.48999786376953,70.48999786376953,0.0,0.0,EUR
2020-05-27,70.19000244140625,70.19000244140625,0.0,0.0,EUR
2020-05-28,71.0999984741211,71.0999984741211,0.0,0.0,EUR
2020-05-29,69.7699966430664,69.7699966430664,0.0,0.0,EUR
2020-06-01,70.8499984741211,70.8499984741211,0.0,0.0,EUR
2020-06-02,71.30000305175781,71.30000305175781,0.0,0.0,EUR
2020-06-03,72.41999816894531,72.41999816894531,0.0,0.0,EUR
2020-06-04,71.68000030517578,71.68000030517578,0.0,0.0,EUR
2020-06-05,73.73999786376953,73.73999786376953,0.0,0.0,EUR
2020-06-08,73.87000274658203,73.87000274658203,0.0,0.0,EUR
2020-06-09,73.31999969482422,73.31999969482422,0.0,0.0,EUR
2020-06-10,73.16000366210938,73.16000366210938,0.0,0.0,EUR
2020-06-11,70.5,70.5,0.0,0.0,EUR
