date,close,adj close,dividends,stock splits,currency
2015-02-01,26.959999084472656,26.959999084472656,0.0,0.0,EUR
2015-03-01,28.290000915527344,28.290000915527344,0.0,0.0,EUR
2015-04-01,27.020000457763672,27.020000457763672,0.0,0.0,EUR
2015-05-01,27.56999969482422,27.56999969482422,0.0,0.0,EUR
2015-06-01,26.780000686645508,26.780000686645508,0.0,0.0,EUR
2015-07-01,26.520000457763672,26.520000457763672,0.0,0.0,EUR
2015-08-01,24.75,24.75,0.0,0.0,EUR
2015-09-01,23.520000457763672,23.520000457763672,0.0,0.0,EUR
2015-10-01,25.440000534057617,25.440000534057617,0.0,0.0,EUR
2015-11-01,27.049999237060547,27.049999237060547,0.0,0.0,EUR
2015-12-01,26.742900848388672,26.742900848388672,0.0,0.0,EUR
2016-01-01,22.450000762939453,22.450000762939453,0.0,0.0,EUR
2016-02-01,23.329999923706055,23.329999923706055,0.0,0.0,EUR
2016-03-01,24.239999771118164,24.239999771118164,0.0,0.0,EUR
2016-04-01,24.81999969482422,24.81999969482422,0.0,0.0,EUR
2016-05-01,25.739999771118164,25.739999771118164,0.0,0.0,EUR
2016-06-01,25.290000915527344,25.290000915527344,0.0,0.0,EUR
2016-07-01,26.760000228881836,26.760000228881836,0.0,0.0,EUR
2016-08-01,26.93000030517578,26.93000030517578,0.0,0.0,EUR
2016-09-01,27.020000457763672,27.020000457763672,0.0,0.0,EUR
2016-10-01,26.6299991607666,26.6299991607666,0.0,0.0,EUR
2016-11-01,31.010000228881836,31.010000228881836,0.0,0.0,EUR
2016-12-01,32.22999954223633,32.22999954223633,0.0,0.0,EUR
2017-01-01,31.059999465942383,31.059999465942383,0.0,0.0,EUR
2017-02-01,32.45000076293945,32.45000076293945,0.0,0.0,EUR
2017-03-01,31.68000030517578,31.68000030517578,0.0,0.0,EUR
2017-04-01,31.139999389648438,31.139999389648438,0.0,0.0,EUR
2017-05-01,28.989999771118164,28.989999771118164,0.0,0.0,EUR
2017-06-01,29.479999542236328,29.479999542236328,0.0,0.0,EUR
2017-07-01,28.75,28.75,0.0,0.0,EUR
2017-08-01,27.989999771118164,27.989999771118164,0.0,0.0,EUR
2017-09-01,29.950000762939453,29.950000762939453,0.0,0.0,EUR
2017-10-01,30.389999389648438,30.389999389648438,0.0,0.0,EUR
2017-11-01,30.780000686645508,30.780000686645508,0.0,0.0,EUR
2017-12-01,31.020000457763672,31.020000457763672,0.0,0.0,EUR
2018-01-01,30.225000381469727,30.225000381469727,0.0,0.0,EUR
2018-02-01,29.385000228881836,29.385000228881836,0.0,0.0,EUR
2018-03-01,28.614999771118164,28.614999771118164,0.0,0.0,EUR
2018-04-01,30.239999771118164,30.239999771118164,0.0,0.0,EUR
2018-05-01,32.7400016784668,32.7400016784668,0.0,0.0,EUR
2018-06-01,33.18000030517578,33.18000030517578,0.0,0.0,EUR
2018-07-01,33.39500045776367,33.39500045776367,0.0,0.0,EUR
2018-08-01,34.494998931884766,34.494998931884766,0.0,0.0,EUR
2018-09-01,33.875,33.875,0.0,0.0,EUR
2018-10-01,31.75,31.75,0.0,0.0,EUR
2018-11-01,31.795000076293945,31.795000076293945,0.0,0.0,EUR
2018-12-01,27.364999771118164,27.364999771118164,0.0,0.0,EUR
2019-01-01,30.854999542236328,30.854999542236328,0.0,0.0,EUR
2019-02-01,32.5099983215332,32.5099983215332,0.0,0.0,EUR
2019-03-01,32.0099983215332,32.0099983215332,0.0,0.0,EUR
2019-04-01,33.21500015258789,33.21500015258789,0.0,0.0,EUR
2019-05-01,30.225000381469727,30.225000381469727,0.0,0.0,EUR
2019-06-01,31.565000534057617,31.565000534057617,0.0,0.0,EUR
2019-07-01,32.9900016784668,32.9900016784668,0.0,0.0,EUR
2019-08-01,30.84000015258789,30.84000015258789,0.0,0.0,EUR
2019-09-01,32.595001220703125,32.595001220703125,0.0,0.0,EUR
2019-10-01,32.404998779296875,32.404998779296875,0.0,0.0,EUR
2019-11-01,34.08000183105469,34.08000183105469,0.0,0.0,EUR
2019-12-01,34.8650016784668,34.8650016784668,0.0,0.0,EUR
2020-01-01,33.189998626708984,33.189998626708984,0.0,0.0,EUR
2020-02-01,29.625,29.625,0.0,0.0,EUR
2020-03-01,21.8799991607666,21.8799991607666,0.0,0.0,EUR
2020-04-01,25.325000762939453,25.325000762939453,0.0,0.0,EUR
2020-05-01,25.96500015258789,25.96500015258789,0.0,0.0,EUR
2020-06-01,26.559999465942383,26.559999465942383,0.0,0.0,EUR
2020-07-01,25.780000686645508,25.780000686645508,0.0,0.0,EUR
2020-08-01,27.510000228881836,27.510000228881836,0.0,0.0,EUR
2020-09-01,26.69499969482422,26.69499969482422,0.0,0.0,EUR
2020-10-01,27.809999465942383,27.809999465942383,0.0,0.0,EUR
2020-11-01,33.27000045776367,33.27000045776367,0.0,0.0,EUR
2020-12-01,34.220001220703125,34.220001220703125,0.0,0.0,EUR
2021-01-01,37.60499954223633,37.60499954223633,0.0,0.0,EUR
2021-02-01,40.8849983215332,40.8849983215332,0.0,0.0,EUR
2021-03-01,44.65999984741211,44.65999984741211,0.0,0.0,EUR
2021-04-01,45.20500183105469,45.20500183105469,0.0,0.0,EUR
2021-05-01,45.7400016784668,45.7400016784668,0.0,0.0,EUR
2021-06-01,46.630001068115234,46.630001068115234,0.0,0.0,EUR
2021-07-01,45.689998626708984,45.689998626708984,0.0,0.0,EUR
2021-08-01,46.8849983215332,46.8849983215332,0.0,0.0,EUR
2021-09-01,47.334999084472656,47.334999084472656,0.0,0.0,EUR
2021-10-01,49.08000183105469,49.08000183105469,0.0,0.0,EUR
2021-11-01,48.619998931884766,48.619998931884766,0.0,0.0,EUR
2021-12-01,50.720001220703125,50.720001220703125,0.0,0.0,EUR
2022-01-01,48.2599983215332,48.2599983215332,0.0,0.0,EUR
2022-02-01,49.97999954223633,49.97999954223633,0.0,0.0,EUR
2022-03-01,51.439998626708984,51.439998626708984,0.0,0.0,EUR
2022-04-01,51.220001220703125,51.220001220703125,0.0,0.0,EUR
2022-05-01,50.15999984741211,50.15999984741211,0.0,0.0,EUR
2022-06-01,46.125,46.125,0.0,0.0,EUR
2022-07-01,51.88999938964844,51.88999938964844,0.0,0.0,EUR
2022-08-01,51.83000183105469,51.83000183105469,0.0,0.0,EUR
2022-09-01,48.45000076293945,48.45000076293945,0.0,0.0,EUR
2022-10-01,52.880001068115234,52.880001068115234,0.0,0.0,EUR
2022-11-01,51.869998931884766,51.869998931884766,0.0,0.0,EUR
2022-12-01,47.97999954223633,47.97999954223633,0.0,0.0,EUR
2023-01-01,52.400001525878906,52.400001525878906,0.0,0.0,EUR
2023-02-01,53.47999954223633,53.47999954223633,0.0,0.0,EUR
2023-03-01,48.099998474121094,48.099998474121094,0.0,0.0,EUR
2023-04-01,46.83000183105469,46.83000183105469,0.0,0.0,EUR
2023-05-01,46.6150016784668,46.6150016784668,0.0,0.0,EUR
2023-06-01,50.529998779296875,50.529998779296875,0.0,0.0,EUR
2023-07-01,53.599998474121094,53.599998474121094,0.0,0.0,EUR
2023-08-01,52.72999954223633,52.72999954223633,0.0,0.0,EUR
2023-09-01,51.349998474121094,51.349998474121094,0.0,0.0,EUR
2023-10-01,47.88999938964844,47.88999938964844,0.0,0.0,EUR
2023-11-01,50.880001068115234,50.880001068115234,0.0,0.0,EUR
2023-12-01,57.150001525878906,57.150001525878906,0.0,0.0,EUR
2024-01-01,56.150001525878906,56.150001525878906,0.0,0.0,EUR
2024-02-01,56.91999816894531,56.91999816894531,0.0,0.0,EUR
2024-03-01,59.91999816894531,59.91999816894531,0.0,0.0,EUR
2024-04-01,57.029998779296875,57.029998779296875,0.0,0.0,EUR
2024-05-01,58.040000915527344,58.040000915527344,0.0,0.0,EUR
2024-06-01,57.61000061035156,57.61000061035156,0.0,0.0,EUR
2024-07-01,63.27000045776367,63.27000045776367,0.0,0.0,EUR
2024-08-01,60.83000183105469,60.83000183105469,0.0,0.0,EUR
2024-09-01,61.66999816894531,61.66999816894531,0.0,0.0,EUR
2024-10-01,62.939998626708984,62.939998626708984,0.0,0.0,EUR
2024-11-01,70.79000091552734,70.79000091552734,0.0,0.0,EUR
2024-12-01,65.19000244140625,65.19000244140625,0.0,0.0,EUR
2025-01-01,68.83000183105469,68.83000183105469,0.0,0.0,EUR
2025-02-01,65.05999755859375,65.05999755859375,0.0,0.0,EUR
2025-03-01,59.060001373291016,59.060001373291016,0.0,0.0,EUR
2025-04-01,53.720001220703125,53.720001220703125,0.0,0.0,EUR
2025-05-01,57.060001373291016,57.060001373291016,0.0,0.0,EUR
2025-06-01,57.79999923706055,57.79999923706055,0.0,0.0,EUR
2025-07-01,60.75,60.75,0.0,0.0,EUR
2025-08-01,63.38999938964844,63.38999938964844,0.0,0.0,EUR
2025-09-01,63.630001068115234,63.630001068115234,0.0,0.0,EUR
